City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
237,Marmora,IT,44.4583,7.094,73.87,57,88,2.42,overcast clouds
238,Emerald,AU,-23.5333,148.1667,50.34,74,0,4.99,clear sky
239,Vesoul,FR,47.5833,5.8333,85.01,64,94,4.18,overcast clouds
240,Bandarbeyla,SO,9.4942,50.8122,79.39,76,27,32.17,scattered clouds
241,Khani,GE,41.9563,42.9566,67.57,97,100,1.41,overcast clouds
242,Jalu,LY,29.0331,21.5482,89.51,26,0,11.1,clear sky
243,Norman Wells,CA,65.282,-126.8329,50.04,76,75,5.75,broken clouds
244,Husavik,IS,66.0449,-17.3389,48.24,91,87,7.02,overcast clouds
245,Hofn,IS,64.2539,-15.2082,50.34,76,52,15.86,broken clouds
246,Port Hardy,CA,50.6996,-127.4199,51.98,82,100,5.75,overcast clouds
247,Cochrane,CA,51.1834,-114.4687,47.44,81,100,19.57,moderate rain
248,Nyandoma,RU,61.669,40.1991,63.57,61,64,3.98,broken clouds
249,Langsa,ID,4.4683,97.9683,74.82,94,95,2.26,overcast clouds
250,Kudat,MY,6.8837,116.8477,82.33,78,20,3.44,few clouds
251,Vagur,FO,61.4732,-6.8119,48.74,99,98,13.96,light rain
252,Lompoc,US,34.6391,-120.4579,79.93,51,0,17.27,clear sky
253,Poum,NC,-20.2333,164.0167,75.4,83,8,8.34,clear sky
254,Yazd,IR,31.8972,54.3675,98.71,10,20,2.3,few clouds
255,Abu Zabad,SD,12.35,29.25,93.87,31,86,6.17,overcast clouds
256,Laredo,US,27.5064,-99.5075,88.09,55,0,26.46,clear sky
257,Nizhnevartovsk,RU,60.9344,76.5531,57.22,94,40,4.47,scattered clouds
258,Mount Isa,AU,-20.7333,139.5,53.37,43,0,4.61,clear sky
259,Queanbeyan,AU,-35.35,149.2333,37.47,95,16,0.0,few clouds
260,Narsaq,GL,60.9167,-46.05,53.82,45,92,7.96,overcast clouds
261,Flinders,AU,-34.5833,150.8552,47.25,84,0,1.99,clear sky
262,Westport,US,41.1415,-73.3579,79.86,53,91,3.0,overcast clouds
263,Yumen,CN,40.2833,97.2,73.54,7,32,8.93,scattered clouds
264,Weinan,CN,34.5036,109.5089,78.03,19,0,3.02,clear sky
265,Sisimiut,GL,66.9395,-53.6735,37.56,63,7,25.46,clear sky
266,Colwyn Bay,GB,53.2948,-3.7267,66.56,55,96,5.01,overcast clouds
267,Lata,PT,40.1629,-8.3327,87.49,48,93,6.71,overcast clouds
268,Qingdao,CN,36.0986,120.3719,64.0,100,95,2.24,fog
269,Mujiayingzi,CN,42.1167,118.7833,57.74,88,100,3.13,overcast clouds
270,Gerash,IR,27.6652,54.1371,95.14,22,1,4.61,clear sky
271,Beaumont,US,30.0861,-94.1019,93.18,58,75,13.8,broken clouds
272,Batagay-Alyta,RU,67.8006,130.4114,54.5,54,100,4.63,overcast clouds
273,Namatanai,PG,-3.6667,152.4333,78.42,82,25,7.02,scattered clouds
274,North Bay,CA,46.3168,-79.4663,75.22,56,20,12.66,few clouds
275,Evensk,RU,61.95,159.2333,42.28,93,0,2.51,clear sky
276,Yantai,CN,37.5333,121.4,63.77,95,100,4.99,overcast clouds
277,Tagusao,PH,9.1924,117.8141,80.49,76,94,5.66,overcast clouds
278,Ambilobe,MG,-13.2,49.05,73.36,76,26,4.65,scattered clouds
279,Linqiong,CN,30.4159,103.4609,73.22,62,100,1.83,overcast clouds
280,Nabire,ID,-3.3667,135.4833,75.31,91,65,2.89,broken clouds
281,Rio Gallegos,AR,-51.6226,-69.2181,39.25,81,0,11.5,clear sky
282,Beloha,MG,-25.1667,45.05,67.28,73,2,8.03,clear sky
283,Margate,GB,51.3813,1.3862,71.11,63,0,1.01,clear sky
284,Andrelandia,BR,-21.7397,-44.3092,68.83,41,58,3.49,broken clouds
285,Itoman,JP,26.1247,127.6694,79.57,96,100,21.85,light intensity shower rain
286,Avera,US,33.194,-82.5271,97.38,36,60,6.78,broken clouds
287,Xucheng,CN,20.35,110.1288,79.75,86,100,4.59,light rain
288,Kendari,ID,-3.945,122.4989,74.46,95,100,1.99,overcast clouds
289,Lazaro Cardenas,MX,17.9583,-102.2,85.41,56,100,1.79,overcast clouds
290,Isla Mujeres,MX,21.2311,-86.731,86.16,71,72,11.86,broken clouds
291,Waitati,NZ,-45.75,170.5667,44.8,60,34,18.68,scattered clouds
292,Rudbar,AF,30.15,62.6,100.08,11,0,6.62,clear sky
293,Kathmandu,NP,27.7167,85.3167,73.62,100,75,3.44,broken clouds
294,Male,MV,4.1748,73.5089,85.95,74,75,8.05,broken clouds
295,Kahului,US,20.8947,-156.47,75.85,81,40,18.41,scattered clouds
296,Coroisanmartin,RO,46.4,24.6,71.31,33,20,13.8,few clouds
297,Nizwa,OM,22.9333,57.5333,85.73,50,31,5.79,scattered clouds
298,Ovalle,CL,-30.5983,-71.2003,58.12,63,100,2.04,overcast clouds
299,La Ronge,CA,55.1001,-105.2842,57.45,88,100,11.5,overcast clouds
300,Coihaique,CL,-45.5752,-72.0662,43.41,100,75,0.0,fog
301,Bozoum,CF,6.3193,16.3799,73.94,84,98,2.82,light rain
302,Katangli,RU,51.7102,143.2326,49.87,88,97,4.9,overcast clouds
303,Rigaud,CA,45.4793,-74.3024,78.35,48,17,8.5,few clouds
304,Thompson,CA,55.7435,-97.8558,77.16,44,75,8.05,broken clouds
305,Hamilton,US,39.1834,-84.5333,92.95,71,0,11.5,clear sky
306,Honghu,CN,29.8206,113.4621,74.95,80,80,5.88,broken clouds
307,Sandakan,MY,5.8402,118.1179,78.48,94,20,2.3,few clouds
308,Nome,US,64.5011,-165.4064,39.27,87,100,8.05,light rain
309,Chernyy Yar,RU,48.0624,46.1091,75.15,31,95,7.0,overcast clouds
310,Tokur,RU,53.1333,132.9,53.42,99,100,5.08,light rain
311,Pir,RO,47.4667,22.3667,73.35,47,68,7.45,broken clouds
312,Pevek,RU,69.7008,170.3133,32.79,80,0,2.64,clear sky
313,Ulu Tiram,MY,1.6,103.8167,82.26,91,20,0.0,few clouds
314,Fethiye,TR,36.6217,29.1164,76.87,76,62,2.64,broken clouds
315,Pacific Grove,US,36.6177,-121.9166,74.41,72,0,10.0,clear sky
316,Fukue,JP,32.6881,128.8419,70.09,89,100,9.48,overcast clouds
317,Churapcha,RU,62.0025,132.4325,48.27,97,92,3.22,overcast clouds
318,Kurilsk,RU,45.2333,147.8833,47.57,68,0,3.36,clear sky
319,Palu,ID,-0.8917,119.8707,75.58,95,100,2.68,overcast clouds
320,Port-Gentil,GA,-0.7193,8.7815,78.76,78,40,13.8,scattered clouds
321,Nioro,GM,13.35,-15.75,90.82,46,85,7.25,light rain
322,Touros,BR,-5.1989,-35.4608,83.41,55,8,13.98,clear sky
323,Nouakchott,MR,18.0858,-15.9785,80.53,78,60,10.78,broken clouds
324,Malinovoye Ozero,RU,51.6753,79.7825,64.69,71,99,4.79,overcast clouds
325,Palmer,US,42.1584,-72.3287,79.43,45,40,9.22,scattered clouds
326,Penzance,GB,50.1186,-5.5371,63.28,59,0,12.66,clear sky
327,Rantauprapat,ID,2.1,99.8333,73.63,99,100,2.64,overcast clouds
328,Kununurra,AU,-15.7667,128.7333,57.18,77,20,0.0,few clouds
329,Walvis Bay,NA,-22.9575,14.5053,67.15,55,0,19.57,clear sky
330,Davila,PH,18.4726,120.5763,81.7,82,100,13.51,overcast clouds
331,Carnarvon,AU,-24.8667,113.6333,67.05,69,100,5.23,overcast clouds
332,Wuwei,CN,37.9281,102.6414,66.72,14,0,2.68,clear sky
333,Muros,ES,42.7762,-9.0603,81.16,74,27,4.85,scattered clouds
334,Tongchuan,CN,35.0806,109.0897,74.35,20,1,5.68,clear sky
335,Ola,RU,59.5833,151.2833,44.15,91,100,3.85,overcast clouds
336,Jiuquan,CN,39.7432,98.5174,68.5,10,1,1.03,clear sky
337,Lagoa Santa,BR,-19.6272,-43.8897,75.42,48,0,8.05,clear sky
338,Camacha,PT,33.0833,-16.3333,69.22,64,40,9.22,scattered clouds
339,Abu Kamal,SY,34.4506,40.9171,90.72,18,0,7.9,clear sky
340,Kaffrine,SN,14.1059,-15.5508,92.41,43,75,4.03,light rain
341,Cap Malheureux,MU,-19.9842,57.6142,73.47,62,71,7.0,broken clouds
342,Rexburg,US,43.826,-111.7897,50.0,54,40,19.57,scattered clouds
343,Key West,US,24.5557,-81.7826,91.4,64,40,9.22,scattered clouds
344,Nuevo Progreso,MX,23.1667,-97.95,78.85,83,100,5.73,light rain
345,Kaspiyskiy,RU,45.3929,47.3707,74.16,53,26,14.5,scattered clouds
346,Mayskiy,RU,47.6931,40.1025,80.01,75,100,8.01,overcast clouds
347,Sayat,TM,38.7839,63.8803,91.27,13,1,13.22,clear sky
348,Ulladulla,AU,-35.35,150.4667,49.93,64,3,9.22,clear sky
349,Lodja,CD,-3.4833,23.4333,80.71,52,80,2.3,broken clouds
350,Praia Da Vitoria,PT,38.7333,-27.0667,68.76,73,40,3.13,scattered clouds
351,Sarab,IR,38.6066,44.9883,77.41,32,41,3.65,scattered clouds
352,Biltine,TD,14.5333,20.9167,83.86,51,81,17.94,light rain
353,Oranjemund,NA,-28.55,16.4333,57.15,80,0,9.24,clear sky
354,Lazi,UA,48.0667,24.2333,60.37,72,91,1.72,overcast clouds
355,Port Lincoln,AU,-34.7333,135.8667,58.66,84,37,19.42,scattered clouds
356,Torit,SS,4.4133,32.5678,76.32,66,87,2.3,light rain
357,Wanaka,NZ,-44.7,169.15,32.31,87,19,7.54,few clouds
358,Nargana,PA,9.4428,-78.5906,80.74,76,99,1.48,overcast clouds
359,Tarko-Sale,RU,64.9225,77.785,60.71,85,52,7.58,broken clouds
360,Yei,SS,4.095,30.6779,71.01,85,100,1.83,light rain
361,Henties Bay,NA,-22.116,14.2845,58.59,82,14,12.33,few clouds
362,Noumea,NC,-22.2763,166.4572,75.0,99,97,10.18,overcast clouds
363,Zemio,CF,5.0314,25.1361,69.06,94,94,4.12,moderate rain
364,Waw,SS,7.7029,27.9953,83.35,52,100,2.93,overcast clouds
365,Chervishevo,RU,56.9464,65.4278,62.89,93,92,1.3,overcast clouds
366,Storforshei,NO,66.4043,14.5233,50.67,87,75,6.91,fog
367,Verkhoyansk,RU,67.5447,133.385,57.6,56,100,1.77,overcast clouds
368,Tairua,NZ,-37.0167,175.85,56.16,84,47,13.4,scattered clouds
369,Baykit,RU,61.67,96.37,59.94,67,87,1.99,overcast clouds
370,Jieshi,CN,22.8134,115.8257,78.84,86,99,2.55,light rain
371,Tombouctou,ML,20.0,-3.0,109.51,7,13,12.44,few clouds
372,Saint-Leu,RE,-21.15,55.2833,73.31,69,78,3.33,broken clouds
373,Miandrivazo,MG,-19.5167,45.4667,74.95,46,0,1.36,clear sky
374,Puerto Ayacucho,VE,5.6639,-67.6236,72.03,94,100,3.98,overcast clouds
375,Pio Xii,BR,-3.8325,-45.1525,85.69,65,20,3.71,few clouds
376,Colac,AU,-38.3333,143.5833,48.16,75,100,13.87,light rain
377,Cody,US,44.5263,-109.0565,58.01,39,20,17.0,few clouds
378,Isangel,VU,-19.55,169.2667,74.43,87,53,9.24,broken clouds
379,Batocina,RS,44.1536,21.0817,71.76,47,6,11.18,clear sky
380,Kontagora,NG,10.3999,5.4695,89.96,48,82,7.72,broken clouds
381,San Angelo,US,31.4638,-100.437,93.94,37,0,23.02,clear sky
382,Auki,SB,-8.7676,160.7034,76.77,87,45,4.74,scattered clouds
383,Adelaide,AU,-34.9333,138.6,57.85,80,75,13.8,light rain
384,Vostok,RU,46.4856,135.8833,53.04,87,3,4.34,clear sky
385,Mitsamiouli,KM,-11.3847,43.2844,78.51,71,13,5.44,few clouds
386,Haines Junction,CA,60.7522,-137.5108,48.15,81,100,2.3,overcast clouds
387,Wum,CM,6.3833,10.0667,69.03,91,89,1.16,moderate rain
388,Iberia,US,29.9502,-91.7507,91.09,55,20,9.22,few clouds
389,Mozarlandia,BR,-14.7447,-50.5706,95.22,26,23,7.07,few clouds
390,Florence,IT,43.7667,11.25,92.82,42,0,11.01,clear sky
391,Yatou,CN,37.15,122.3833,64.24,96,100,7.36,moderate rain
392,Kambove,CD,-10.8764,26.5969,62.33,52,7,2.37,clear sky
393,Adjumani,UG,3.3779,31.7909,71.35,74,87,2.62,light rain
394,Alofi,NU,-19.0595,-169.9187,67.89,100,66,3.44,broken clouds
395,Koutsouras,GR,35.0339,25.9469,82.11,48,0,7.81,clear sky
396,Gravdal,NO,68.1214,13.5031,51.69,93,75,6.91,broken clouds
397,Geraldton,AU,-28.7667,114.6,50.41,87,0,8.05,clear sky
398,Armenis,RO,45.2,22.3167,64.94,57,27,8.1,scattered clouds
399,Askiz,RU,53.1319,90.5264,63.88,89,95,5.97,moderate rain
400,Amahai,ID,-3.3333,128.9167,77.5,87,99,3.09,light rain
401,Daye,CN,30.0833,114.95,74.28,82,27,4.25,scattered clouds
402,Bowen,AU,-20.0167,148.2333,61.23,90,19,8.23,few clouds
403,Gat,IL,31.61,34.7642,79.79,7,0,8.99,clear sky
404,Keetmanshoop,NA,-26.5833,18.1333,53.94,42,22,15.1,few clouds
405,Sorland,NO,67.667,12.6934,51.66,91,99,12.01,overcast clouds
406,Khatanga,RU,71.9667,102.5,49.78,53,8,11.92,clear sky
407,San Jose,US,37.3394,-121.895,78.82,48,0,7.0,clear sky
408,Rio Grande,BR,-32.035,-52.0986,64.51,77,1,11.97,clear sky
409,Petropavlovka,RU,50.6114,105.3196,62.89,77,100,3.74,overcast clouds
410,Upernavik,GL,72.7868,-56.1549,30.45,81,66,0.49,broken clouds
411,Sao Raimundo Das Mangabeiras,BR,-7.0219,-45.4811,88.41,45,15,7.34,few clouds
412,San Vicente,AR,-26.6167,-54.1333,66.96,38,0,5.82,clear sky
413,Rawson,AR,-43.3002,-65.1023,57.54,45,22,10.71,few clouds
414,San Luis Potosi,MX,22.5,-100.5,71.02,56,88,10.51,overcast clouds
415,Gambela,ET,8.25,34.5833,76.17,79,97,4.0,light rain
416,Ostrovnoy,RU,68.0531,39.5131,52.56,73,12,9.46,few clouds
417,Dodge City,US,37.7528,-100.0171,92.25,34,0,19.57,clear sky
418,Usinsk,RU,65.9939,57.5281,58.46,72,100,10.83,overcast clouds
419,Ahuimanu,US,21.4447,-157.8378,76.35,74,20,10.36,few clouds
420,Puerto Escondido,MX,15.85,-97.0667,85.03,61,40,6.91,scattered clouds
421,Zyryanka,RU,65.75,150.85,53.73,63,70,10.78,broken clouds
422,Siloam Springs,US,36.1881,-94.5405,87.91,61,0,20.71,clear sky
423,Disna,BY,55.568,28.1971,49.6,93,100,21.14,light rain
424,Guerrero Negro,MX,27.9769,-114.0611,69.01,63,5,15.41,clear sky
425,Urozhaynoye,RU,44.7883,44.9228,75.31,44,83,12.24,broken clouds
426,Giresun,TR,40.5,38.5,46.17,95,92,0.78,overcast clouds
427,Mugumu,TZ,-1.85,34.7,60.91,87,26,3.15,moderate rain
428,Sibu,MY,2.3,111.8167,77.31,94,20,0.0,few clouds
429,Egvekinot,RU,66.3167,-179.1667,30.52,90,100,2.95,light snow
430,Nantucket,US,41.2835,-70.0995,75.34,56,0,9.22,clear sky
431,Matagami,CA,49.7502,-77.6328,71.71,46,0,6.91,clear sky
432,Samarai,PG,-10.6167,150.6667,80.91,81,35,12.28,scattered clouds
433,Port Hawkesbury,CA,45.6169,-61.3485,55.96,98,100,11.5,light rain
434,Dera Bugti,PK,29.0307,69.151,96.22,26,0,8.23,clear sky
435,Manohar Thana,IN,24.24,76.8018,91.33,47,31,6.93,scattered clouds
436,Elizabeth City,US,36.2946,-76.2511,90.01,59,0,12.66,clear sky
437,West Bay,KY,19.3667,-81.4167,87.87,78,40,12.66,scattered clouds
438,Sangar,RU,63.9242,127.4739,46.33,92,85,1.95,overcast clouds
439,Esmeraldas,BR,-19.7625,-44.3139,75.31,28,95,5.37,overcast clouds
440,Mazatlan,MX,23.2167,-106.4167,87.03,70,5,5.01,clear sky
441,Huarmey,PE,-10.0681,-78.1522,67.68,68,43,10.25,scattered clouds
442,Ilek,RU,51.5271,53.3831,64.2,56,16,5.5,few clouds
443,Umea,SE,63.8284,20.2597,66.13,42,0,17.27,clear sky
444,Tual,ID,-5.6667,132.75,82.15,79,93,16.58,overcast clouds
445,Petersburg,US,37.2279,-77.4019,88.32,64,98,6.2,moderate rain
446,Atherton,GB,53.5237,-2.4935,70.99,50,87,3.0,overcast clouds
447,Tatawin,TN,32.9297,10.4518,91.38,17,0,16.62,clear sky
448,Sombor,RS,45.7742,19.1122,75.11,48,54,7.67,broken clouds
449,Taurage,LT,55.2522,22.2897,59.31,72,17,13.67,few clouds
450,Isla Vista,US,34.4133,-119.861,80.29,61,20,6.91,few clouds
451,Yabrud,SY,33.9674,36.6574,69.06,39,44,5.61,scattered clouds
452,Chyhyryn,UA,49.0838,32.6555,66.04,66,99,14.79,overcast clouds
453,Honningsvag,NO,70.9821,25.9704,42.55,81,100,9.22,overcast clouds
454,Matara,LK,5.9485,80.5353,79.75,85,100,7.52,overcast clouds
455,Bay Roberts,CA,47.5999,-53.2648,50.05,76,100,5.99,overcast clouds
456,Menongue,AO,-14.6585,17.691,62.76,29,2,3.0,clear sky
457,Mazara Del Vallo,IT,37.6641,12.588,87.93,61,0,8.01,clear sky
458,Lorengau,PG,-2.0226,147.2712,80.35,80,65,9.37,broken clouds
459,Puerto Madryn,AR,-42.7692,-65.0385,58.64,43,26,15.82,scattered clouds
460,Karratha,AU,-20.7377,116.8463,73.74,65,40,6.29,scattered clouds
461,Varnamo,SE,57.186,14.04,68.05,50,97,10.33,overcast clouds
462,Rochegda,RU,62.8,43.25,64.99,54,94,3.58,overcast clouds
463,Aksarka,RU,66.5606,67.7975,53.24,58,17,3.33,few clouds
464,Grand Gaube,MU,-20.0064,57.6608,73.8,62,77,7.0,broken clouds
465,Coos Bay,US,43.3665,-124.2179,56.23,90,100,5.75,overcast clouds
466,Sabinas,MX,27.85,-101.1167,90.97,37,33,10.67,scattered clouds
467,Ukiah,US,39.1502,-123.2078,65.52,53,0,5.01,clear sky
468,Axim,GH,4.8699,-2.2405,80.82,76,89,11.95,overcast clouds
469,Hovd,MN,48.0056,91.6419,74.88,31,54,5.5,broken clouds
470,Thunder Bay,CA,48.4001,-89.3168,53.51,76,100,14.97,overcast clouds
471,Luba,GQ,3.4568,8.5547,84.09,83,78,9.26,light rain
472,Pangkalanbuun,ID,-2.6833,111.6167,74.52,95,89,2.42,overcast clouds
473,Aberdeen,GB,57.1437,-2.0981,63.5,63,100,8.05,overcast clouds
474,Salinopolis,BR,-0.6136,-47.3561,84.4,65,72,12.21,broken clouds
475,Piacabucu,BR,-10.4056,-36.4344,80.71,71,11,6.46,few clouds
476,Vila Velha,BR,-20.3297,-40.2925,75.15,75,75,18.41,broken clouds
477,Sale,MA,34.0389,-6.8166,75.88,83,75,5.75,broken clouds
